Smiles	Name
O=Cc1ccc2c(c1)OCO2	798-charmaine_NON-mutagen
Nc1c2[nH]cnc2nc(N)n1	396-charmaine_NON-mutagen
OC(=O)CCc1ccccc1	1382-charmaine_NON-mutagen
Cc1ccc(cc1)NC(=O)N	2306-charmaine_NON-mutagen
CCN(c1ccccc1)N=O	2124-charmaine_NON-mutagen
CC(=C)[C@@H]1CC=C(C)C(=O)C1	1827-charmaine_NON-mutagen
CC(C)c1ccc(C)cc1O	3535-charmaine_NON-mutagen
CC(C)c1cc(O)c(C)cc1	646-charmaine_NON-mutagen
CC[C@@H](C)c1ccccc1O	374-charmaine_NON-mutagen
C[N+](C)(C)Cc1ccccc1	2700-charmaine_NON-mutagen
O=C1[C@H]2[C@H](CC=CC2)C(=O)N1	4359-charmaine_NON-mutagen
CC(=O)N(c1ccccc1)O	94-charmaine_NON-mutagen
CC(=O)Nc1ccc(cc1)O	1307-charmaine_NON-mutagen
COC(=O)c1ccccc1N	1542-charmaine_NON-mutagen
CNC(=O)Oc1ccccc1	3717-charmaine_NON-mutagen
C[C@H]([C@H](c1ccccc1)O)N	680-charmaine_NON-mutagen
Nc1nc(O)c2c(n1)nn[nH]2	74-charmaine_NON-mutagen
COc1cc(C=O)ccc1O	776-charmaine_NON-mutagen
COC(=O)c1ccc(cc1)O	1142-charmaine_NON-mutagen
COc1cccc(C=O)c1O	3851-charmaine_NON-mutagen
OC(=O)COc1ccccc1	4111-charmaine_NON-mutagen
Cc1ccc(c(c1)N)[N+](=O)[O-]	2428-charmaine_NON-mutagen
NNc1ccc(cc1)C(=O)O	4185-charmaine_NON-mutagen
Cc1c(N)cc(c(c1)N)OC	1394-charmaine_NON-mutagen
CC1(C)[C@@H]2C[C@@](C)(CC2)C1=O	2585-charmaine_NON-mutagen
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2	2586-charmaine_NON-mutagen
C[C@@H]1CCC(=C(C)C)C(=O)C1	793-charmaine_NON-mutagen
CC(=C)[C@H]1C[C@@H](C(=CC1)C)O	1825-charmaine_NON-mutagen
CC(C)[C@]12C[C@@H]2[C@H](C)C(=O)C1	2437-charmaine_NON-mutagen
CC(=CCC/C(=C\C=O)/C)C	701-charmaine_NON-mutagen
CCCCC/C=C\C=C/C=O	2619-charmaine_NON-mutagen
Nc1ccc(c(c1)C(=O)O)O	2134-charmaine_NON-mutagen
Nc1c(O)cccc1C(=O)O	3831-charmaine_NON-mutagen
[O-][N+](=O)c1cc(CO)ccc1	946-charmaine_NON-mutagen
[O-][N+](=O)c1c(CO)cccc1	3196-charmaine_NON-mutagen
[O-][N+](=O)c1ccc(CO)cc1	3945-charmaine_NON-mutagen
CC(C)COC(=O)C(=C)C#N	946-charmaine_NON-mutagen
O[C@H]1C2=CC(=O)OC2=CCO1	18-charmaine_NON-mutagen
OC(=O)c1ccc(O)cc1O	404-charmaine_NON-mutagen
Nc1cccc(O)c1[N+](=O)[O-]	1456-charmaine_NON-mutagen
Nc1c(O)cccc1[N+](=O)[O-]	1457-charmaine_NON-mutagen
CC1(C)O[C@]2(C)CC[C@H]1CC2	453-charmaine_NON-mutagen
C[C@](CCC=C(C)C)(C=C)O	229-charmaine_NON-mutagen
CC(=CCC/C(=C/CO)/C)C	702-charmaine_NON-mutagen
OCC1=CCN2CC[C@H]([C@@H]12)O	821-charmaine_NON-mutagen
OC(=O)c1occc(=O)c1O	3564-charmaine_NON-mutagen
OC(=O)c1[nH]c(=O)[nH]c(=O)c1	180-charmaine_NON-mutagen
CC(=O)CC(=O)/C=C/C(=O)O	990-charmaine_NON-mutagen
CC(C)(C)COC(=O)C(=C)C	2373-charmaine_NON-mutagen
CCCCCOC(=O)C(=C)C	2389-charmaine_NON-mutagen
CCCCCC(=O)OCC=C	344-charmaine_NON-mutagen
CN(C)CCCNC(=O)C=C	1347-charmaine_NON-mutagen
CC(C)[C@H]1CC[C@H](C)C[C@@H]1O	664-charmaine_NON-mutagen
CC1(C)CCCC(C)(C)N1O	2436-charmaine_NON-mutagen
CCCCCNCCCCC	4231-charmaine_NON-mutagen
CC(=O)CC(=O)CCC(=O)O	160-charmaine_NON-mutagen
NC(=O)CN1C[C@@H](CC1=O)O	195-charmaine_NON-mutagen
CCCC(=O)OCCC(C)C	1778-charmaine_NON-mutagen
OC1(C(=O)NC(=O)NC1=O)O	360-charmaine_NON-mutagen
COC(=O)CCCC(=O)OC	225-charmaine_NON-mutagen
CN(C)NC(=O)CCC(=O)O	992-charmaine_NON-mutagen
Nc1cccc(C(F)(F)F)c1	381-charmaine_NON-mutagen
Nc1c(C(F)(F)F)cccc1	3776-charmaine_NON-mutagen
CC(C)(C)N(CCO)CCO	3955-charmaine_NON-mutagen
CCOC(=O)OC(=O)OCC	3012-charmaine_NON-mutagen
CC(C)[C@]([C@@H](C)O)(C(=O)O)O	118-charmaine_NON-mutagen
CCOCCOCCOCC	114-charmaine_NON-mutagen
CCCCOCCOCCO	970-charmaine_NON-mutagen
C[C@H]([C@H]([C@@H]([C@@H](C=O)O)O)N)O	67-charmaine_NON-mutagen
CNc1c2ccccc2ns1	972-charmaine_NON-mutagen
Clc1nncc2ccccc12	2204-charmaine_NON-mutagen
Clc1nncc2ccncc12	1527-charmaine_NON-mutagen
Clc1nncc2ncccc12	3735-charmaine_NON-mutagen
Nc1ccc2c(c1)snc2O	3145-charmaine_NON-mutagen
CCc1nccc(C(=S)N)c1	555-charmaine_NON-mutagen
Nc1nc2cc(ccc2[nH]1)Cl	3870-charmaine_NON-mutagen
CCCc1nc(S)nc(O)c1	1820-charmaine_NON-mutagen
OC(=O)Cc1ccc(cc1)Cl	3079-charmaine_NON-mutagen
OC(=O)Cc1ccccc1Cl	3208-charmaine_NON-mutagen
O=C(OCc1ccccc1)Cl	4100-charmaine_NON-mutagen
Cc1ccccc1S(=O)(=O)N	942-charmaine_NON-mutagen
ON(C=O)c1cccc(Cl)c1	474-charmaine_NON-mutagen
Cc1ccc(Cl)cc1[N+](=O)[O-]	2688-charmaine_NON-mutagen
Nc1ccc(cc1)S(=O)(=O)N	598-charmaine_NON-mutagen
Nc1cccc(S(=O)(=O)O)c1	3833-charmaine_NON-mutagen
CCNc1nc(N)nc(Cl)n1	427-charmaine_NON-mutagen
CCCCCCCCCCCl	87-charmaine_NON-mutagen
C[N]1(Cl)CC(C(=O)O)CCC1	645-charmaine_NON-mutagen
CN(C)P(=O)(N(C)C)N(C)C	2049-charmaine_NON-mutagen
FC(c1ccc(cc1)Cl)(F)F	380-charmaine_NON-mutagen
CCOP(=O)(OCC)OCC	3438-charmaine_NON-mutagen
Nc1sc2cccc(c2n1)Cl	2647-charmaine_NON-mutagen
CS(=O)(=O)c1ccc(cc1)Cl	3661-charmaine_NON-mutagen
OC(=O)c1ccc(c(c1)Cl)Cl	479-charmaine_NON-mutagen
OC(=O)c1c(Cl)cccc1Cl	1072-charmaine_NON-mutagen
OC(=O)c1cccc(Cl)c1Cl	1077-charmaine_NON-mutagen
OC(=O)c1ccc(Cl)cc1Cl	2665-charmaine_NON-mutagen
OC(=O)c1cc(ccc1Cl)Cl	2668-charmaine_NON-mutagen
OC(=O)c1cc(Cl)cc(Cl)c1	3936-charmaine_NON-mutagen
CC1(C)C(=O)N(C(=O)N1Cl)Cl	521-charmaine_NON-mutagen
O=c1[nH]c(=O)n(c(=O)n1Cl)Cl	520-charmaine_NON-mutagen
OC(=O)/C(=C(/C(=O)O)\Cl)/CCl	789-charmaine_NON-mutagen
CCOC(=O)CNC(=O)CBr	3257-charmaine_NON-mutagen
Oc1c(Cl)c(c(Cl)cc1Cl)Cl	875-charmaine_NON-mutagen
O=C1C(C(=O)C(=C1Cl)Cl)(Cl)Cl	426-charmaine_NON-mutagen
CCOP(=S)(OCC)SCCl	1954-charmaine_NON-mutagen
ClC1(C(=C(Cl)C(=C1Cl)Cl)Cl)Cl	1042-charmaine_NON-mutagen
N#Cc1cc(Br)c(c(c1)Br)O	2083-charmaine_NON-mutagen
O=C(CBr)c1ccc(cc1)Br	2080-charmaine_NON-mutagen
C1Cc2cccc3c2c1ccc3	2928-charmaine_NON-mutagen
c1ccc(cc1)c1ccccc1	1119-charmaine_NON-mutagen
Cc1cc2ccccc2c(C)c1	1844-charmaine_NON-mutagen
Cc1c(C)c2ccccc2cc1	1847-charmaine_NON-mutagen
Cc1ccc2c(C)cccc2c1	3503-charmaine_NON-mutagen
Nc1c2ccccc2ccc1O	3899-charmaine_NON-mutagen
OCc1ccnc2ccccc12	2995-charmaine_NON-mutagen
CC1(C)c2ccccc2N=C1C	800-charmaine_NON-mutagen
O=C=Nc1ccc(cc1)N=C=O	4399-charmaine_NON-mutagen
Cc1ccc2c(c1)ccc(=O)o2	2161-charmaine_NON-mutagen
NCCc1c[nH]c2c1cccc2	2195-charmaine_NON-mutagen
[O-][n+]1c2c(O)cccc2ccc1	121-charmaine_NON-mutagen
COc1nncc2ccncc12	2202-charmaine_NON-mutagen
COc1nncc2cccnc12	2205-charmaine_NON-mutagen
NN1C(=O)c2c(cccc2)C1=O	2151-charmaine_NON-mutagen
Oc1c2ccccc2c(nn1)O	2930-charmaine_NON-mutagen
O=C(n1cncc1)n1cncc1	70-charmaine_NON-mutagen
C/C=C/c1ccc2c(c1)OCO2	807-charmaine_NON-mutagen
C=CCc1ccc2c(c1)OCO2	800-charmaine_NON-mutagen
CC/C=C/C=C/C=C/C=C/C=O	1279-charmaine_NON-mutagen
C1CN(CCN1)c1ccccc1	2458-charmaine_NON-mutagen
CN1CCC[C@@H]1c1cccnc1	3820-charmaine_NON-mutagen
Cn1c(N)nc2c1ccc(O)c2	96-charmaine_NON-mutagen
COc1ccc2c(c1)nc([nH]2)N	2572-charmaine_NON-mutagen
CC(C)C(=O)Nc1ccccc1	4181-charmaine_NON-mutagen
CCC(=O)NCc1ccccc1	1665-charmaine_NON-mutagen
COC(=O)c1ccc(C=O)cc1	741-charmaine_NON-mutagen
NC(=O)c1ccccc1C(=O)N	261-charmaine_NON-mutagen
O/N=C/C(=O)Nc1ccccc1	1498-charmaine_NON-mutagen
CC1=C(C)C(=O)C(=C(C1=O)C)C	867-charmaine_NON-mutagen
CC(C)C1=CC(=O)C(=CC1=O)C	197-charmaine_NON-mutagen
CC(=C)c1cc(c(C)cc1O)O	291-charmaine_NON-mutagen
C/C=C\c1ccc(c(c1)OC)O	777-charmaine_NON-mutagen
CCCc1ccc2c(c1)OCO2	805-charmaine_NON-mutagen
COc1cc(CC=C)ccc1O	3566-charmaine_NON-mutagen
Cc1ccc(CN(C)N=O)cc1	2065-charmaine_NON-mutagen
CCC(C)(C)c1ccc(cc1)O	3100-charmaine_NON-mutagen
Cc1c(C)c(N)c(C)c(C)c1N	413-charmaine_NON-mutagen
Fc1cnc2cccc(F)c2c1	4390-charmaine_NON-mutagen
CC(=O)c1ccccc1[N+](=O)[O-]	2313-charmaine_NON-mutagen
CCOC(=O)c1ccccc1N	1540-charmaine_NON-mutagen
CCOc1ccccc1C(=O)N	3659-charmaine_NON-mutagen
CNc1ccccc1C(=O)OC	3971-charmaine_NON-mutagen
C[C@H]([C@H](c1ccccc1)O)NC	678-charmaine_NON-mutagen
OC(=O)c1ccccc1C(=O)O	1078-charmaine_NON-mutagen
OC(=O)c1cccc(C(=O)O)c1	2372-charmaine_NON-mutagen
OC(=O)c1ccc(cc1)C(=O)O	4186-charmaine_NON-mutagen
Cc1c(N=O)cccc1[N+](=O)[O-]	3087-charmaine_NON-mutagen
CC(=O)c1ccc(c(c1)OC)O	773-charmaine_NON-mutagen
CCOc1cc(C=O)ccc1O	751-charmaine_NON-mutagen
CC(=O)Oc1ccc(CO)cc1	2739-charmaine_NON-mutagen
COc1ccc(C=O)cc1OC	3852-charmaine_NON-mutagen
CC(C)(C)c1cc(ccc1O)O	2612-charmaine_NON-mutagen
CC(C)(C)c1ccc(c(c1)O)O	561-charmaine_NON-mutagen
Cc1c(N)c(C)c(c(c1)N)OC	4391-charmaine_NON-mutagen
CCOc1cccc([N+](=O)[O-])c1	951-charmaine_NON-mutagen
CNC[C@H](c1cccc(O)c1)O	4354-charmaine_NON-mutagen
Cc1ccc(NCCO)cc1O	853-charmaine_NON-mutagen
CC(=O)c1c(=O)oc(C)cc1O	1725-charmaine_NON-mutagen
Cc1ccc([N+](=O)[O-])cc1NO	2882-charmaine_NON-mutagen
Cc1ccc(NO)cc1[N+](=O)[O-]	2893-charmaine_NON-mutagen
Nc1cccc([N+](=O)[O-])c1CO	3219-charmaine_NON-mutagen
C[C@H](CCC(=O)c1cocc1)O	715-charmaine_NON-mutagen
COc1cc(N)cc(OC)c1N	412-charmaine_NON-mutagen
Cc1ncc(CO)c(CO)c1O	298-charmaine_NON-mutagen
CC(C)(CC(=O)C)NC(=O)C=C	1350-charmaine_NON-mutagen
OC(=O)c1cc(O)c(c(c1)O)O	1884-charmaine_NON-mutagen
CCCC(=O)OC1CCCCC1	548-charmaine_NON-mutagen
CC(C)([C@@H]1CC[C@@](CC1)(C)N)N	78-charmaine_NON-mutagen
C[N+](C)(C)CCCNC(=O)C=C	204-charmaine_NON-mutagen
CC(C)CCOC(=O)CC(C)C	1777-charmaine_NON-mutagen
CCCCN(CCCC)CCO	1995-charmaine_NON-mutagen
OC(=O)C/C(=C/C(=O)O)/C(=O)O	865-charmaine_NON-mutagen
O[C@H]1CC(=C[C@@H](O)[C@@H]1O)C(=O)O	842-charmaine_NON-mutagen
CC(=O)CCOOCCC(=O)C	806-charmaine_NON-mutagen
OC[C@@H]([C@@H]1C(=O)C(=C(O1)O)O)O	616-charmaine_NON-mutagen
C1OCCOCCOCCOC1	719-charmaine_NON-mutagen
Nc1nc(c2cnccc2)cs1	263-charmaine_NON-mutagen
Cc1c2ccccc2ncc1Cl	3004-charmaine_NON-mutagen
CCNc1c2ccccc2ns1	3866-charmaine_NON-mutagen
OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O	712-charmaine_NON-mutagen
OC(=O)/C=C/c1ccc(cc1)Cl	1877-charmaine_NON-mutagen
O=C1c2c(cccc2)S(=O)(=O)N1	571-charmaine_NON-mutagen
OCNC(=O)c1ccc(cc1)Cl	2338-charmaine_NON-mutagen
Cc1ccc(c(c1)C)S(=O)(=O)O	398-charmaine_NON-mutagen
CNS(=O)(=O)c1ccc(cc1)N	1907-charmaine_NON-mutagen
OC(=O)COc1ccc(cc1)Cl	3597-charmaine_NON-mutagen
Cc1cc(ccc1N)S(=O)(=O)O	3827-charmaine_NON-mutagen
CCSC(=O)N1CCCCCC1	352-charmaine_NON-mutagen
CC(C)Nc1nc(N)nc(Cl)n1	227-charmaine_NON-mutagen
Nc1ccc(c(c1)S(=O)(=O)O)N	135-charmaine_NON-mutagen
Nc1cc(ccc1O)S(=O)(=O)O	2133-charmaine_NON-mutagen
CCCN(CCC)C(=O)SCC	166-charmaine_NON-mutagen
CC(C)(/C=N/OC(=O)NC)SC	1360-charmaine_NON-mutagen
FC(c1ccc(CCl)cc1)(F)F	191-charmaine_NON-mutagen
COP(=O)(N1CCOCC1)OC	2336-charmaine_NON-mutagen
Nc1cc(C(F)(F)F)ccc1Cl	208-charmaine_NON-mutagen
Nc1ccc(c(c1)C(F)(F)F)Cl	3778-charmaine_NON-mutagen
Clc1nc2ccccc2nc1Cl	1745-charmaine_NON-mutagen
Clc1c2ccccc2c(nn1)Cl	45-charmaine_NON-mutagen
C[C@H](CS)[C@@H]1CC[C@@H](C)[C@@H](C1)S	753-charmaine_NON-mutagen
ON(C=O)c1ccc(c(c1)Cl)Cl	4389-charmaine_NON-mutagen
OC(=O)CCCC[C@H]1SSCC1	470-charmaine_NON-mutagen
CC(=O)n1c(=O)c(c(cn1)Cl)Cl	4382-charmaine_NON-mutagen
COC(=O)c1oc(N)c(Cl)c1Cl	2024-charmaine_NON-mutagen
S=c1sc(c2ccccc2)cs1	296-charmaine_NON-mutagen
Fc1c(F)c(c(F)c(Cl)c1F)Cl	1599-charmaine_NON-mutagen
Nc1sc2cc(c(cc2n1)Cl)Cl	982-charmaine_NON-mutagen
[O-][N+](=O)c1c(Cl)cc(Cl)cc1Cl	3410-charmaine_NON-mutagen
Cc1ccc(cc1)NC(=O)CBr	2307-charmaine_NON-mutagen
COc1cccc(C(=O)CBr)c1	3041-charmaine_NON-mutagen
ClNc1nc(NCl)nc(NCl)n1	219-charmaine_NON-mutagen
CC(=O)N(c1ccc(cc1)Br)O	98-charmaine_NON-mutagen
CCSCCOP(=S)(OC)OC	4398-charmaine_NON-mutagen
CP1(C)NP(C)(C)NP(C)(C)N1	4268-charmaine_NON-mutagen
O=c1n(c(=O)n(c(=O)n1Cl)Cl)Cl	98-charmaine_NON-mutagen
CCC(CC)(C(=O)NC(=O)N)Br	522-charmaine_NON-mutagen
CCSCCSP(=S)(OC)OC	2946-charmaine_NON-mutagen
Sc1c(Cl)c(c(Cl)c(Cl)c1Cl)Cl	1057-charmaine_NON-mutagen
Cl[C@@H]1[C@H]([C@H]([C@H]([C@H](Cl)[C@@H]1Cl)Cl)Cl)Cl	581-charmaine_NON-mutagen
Cc1c(C)c(c(Br)c(Br)c1Br)Br	923-charmaine_NON-mutagen
BrC[C@H]([C@@H]1CC[C@@H](Br)[C@H](C1)Br)Br	333-charmaine_NON-mutagen
Brc1c(Br)c(c(Br)c(Br)c1Br)Br	924-charmaine_NON-mutagen
C1c2ccccc2c2c1cccc2	3618-charmaine_NON-mutagen
c1ccc2c(c1)c1c([nH]2)cccc1	1437-charmaine_NON-mutagen
c1ccc2c(c1)c1c(o2)cccc1	1289-charmaine_NON-mutagen
c1c[nH]c2c3ncccc3ccc12	3904-charmaine_NON-mutagen
c1ccc(cc1)Nc1ccccc1	3294-charmaine_NON-mutagen
CC(=O)c1cc2ccccc2cc1	2574-charmaine_NON-mutagen
c1ccc(cc1)Oc1ccccc1	4233-charmaine_NON-mutagen
C[n+]1ccc(cc1)c1ccccc1	1131-charmaine_NON-mutagen
OC(=O)c1cccc2cccnc12	642-charmaine_NON-mutagen
Oc1ccc2ccccc2c1N=O	3543-charmaine_NON-mutagen
CCOc1cccc2cccnc12	659-charmaine_NON-mutagen
CNc1ccc2ncccc2c1N	1574-charmaine_NON-mutagen
CC1(C)Nc2ccccc2C(=C1)C	189-charmaine_NON-mutagen
CN1CCC(=CC1)c1ccccc1	662-charmaine_NON-mutagen
CC1=NN(C(=O)C1)c1ccccc1	2119-charmaine_NON-mutagen
OC(=O)Cc1c[nH]c2c1cccc2	2196-charmaine_NON-mutagen
CN(C)c1ccc(/C=C/C=O)cc1	1098-charmaine_NON-mutagen
Cc1c2ccc(O)cc2oc(=O)c1	1600-charmaine_NON-mutagen
C=CC(=O)c1ccc2c(c1)OCO2	795-charmaine_NON-mutagen
NCCc1c[nH]c2ccc(cc12)O	4262-charmaine_NON-mutagen
CC(C)Cc1ccc(cc1)C(=O)C	3136-charmaine_NON-mutagen
COC(=O)/C(=C/c1ccco1)/C#N	2485-charmaine_NON-mutagen
Nc1cccc2c1c(O)nnc2O	527-charmaine_NON-mutagen
Cn1c2ccc([N+](=O)[O-])cc2nc1	2736-charmaine_NON-mutagen
CC(=O)CC(=O)Nc1ccccc1	1504-charmaine_NON-mutagen
C=CCOC(=O)c1ccccc1N	245-charmaine_NON-mutagen
OC1(C(=O)c2c(cccc2)C1=O)O	870-charmaine_NON-mutagen
C=C[C@H](c1ccc2c(c1)OCO2)O	808-charmaine_NON-mutagen
C/C=C/c1ccc(OC)cc1OC	2302-charmaine_NON-mutagen
C/C=C/c1cc(ccc1OC)OC	4343-charmaine_NON-mutagen
COc1ccc(CC=C)cc1OC	3569-charmaine_NON-mutagen
CC(C)OC(=O)Cc1ccccc1	4104-charmaine_NON-mutagen
C[N@+]1(CCC[C@@H]1c1cnccc1)[O-]	730-charmaine_NON-mutagen
CC(=O)Nc1ccc(cc1)C(=O)O	1313-charmaine_NON-mutagen
CC(=O)NNC(=O)c1ncccc1	2738-charmaine_NON-mutagen
OC(=O)/C=C/c1ccc(c(c1)O)O	4356-charmaine_NON-mutagen
CC(=O)Oc1ccccc1C(=O)O	2669-charmaine_NON-mutagen
CC(=O)Nc1ccc(cc1)[N+](=O)[O-]	1308-charmaine_NON-mutagen
Cn1c2c(=O)[nH]c(=O)n(C)c2nc1	224-charmaine_NON-mutagen
Cn1c2c(c(=O)n(C)c1=O)nc[nH]2	225-charmaine_NON-mutagen
CCCOC(=O)c1ccc(cc1)O	3192-charmaine_NON-mutagen
CCOc1ccc(cc1)NC(=O)N	1342-charmaine_NON-mutagen
CN(Cc1ccc(cc1)OC)N=O	2068-charmaine_NON-mutagen
CC(C)(C)c1cc(ccc1O)OC	2304-charmaine_NON-mutagen
CC(C)(C)c1cc(ccc1OC)O	3676-charmaine_NON-mutagen
CCCCCc1cc(O)cc(O)c1	34-charmaine_NON-mutagen
[O-][N+](=O)c1cc(CC(=O)O)ccc1	943-charmaine_NON-mutagen
Cc1c(N)c(C)c(c(c1)N)[N+](=O)[O-]	409-charmaine_NON-mutagen
CN(C)C(=O)Oc1c[n+](C)ccc1	113-charmaine_NON-mutagen
C1CCC(CC1)NC1CCCCC1	233-charmaine_NON-mutagen
CC1=CC(=O)C(=C(C1=O)OC)OC	1287-charmaine_NON-mutagen
C1C[C@@H]([C@@H]2[C@H]1O2)O[C@@H]1[C@H]2O[C@H]2CC1	864-charmaine_NON-mutagen
C/C=C/C=C/CCCCCCCO	756-charmaine_NON-mutagen
N[C@H](Cc1ccc(cc1)F)C(=O)O	195-charmaine_NON-mutagen
CCCC[C@@H](CC)COCCC#N	335-charmaine_NON-mutagen
[O-][N+](=O)c1cccc([N+](=O)[O-])c1O	1461-charmaine_NON-mutagen
CCCC[C@@H](CC)COC(=O)C=C	329-charmaine_NON-mutagen
CC(C)CCCCCOC(=O)C=C	584-charmaine_NON-mutagen
CCCCCCCCCC[C@@H]1OC1	1803-charmaine_NON-mutagen
[O-][N+](=O)C1=C(C=C/C(=[N+](/[O-])\O)/[CH-]1)O	1633-charmaine_NON-mutagen
CC1(C)C=C(C(C)(C)N1O)C(=O)O	611-charmaine_NON-mutagen
CC(C)CN(CC(C)C)CC(C)C	426-charmaine_NON-mutagen
CCCCN(CCCC)CCCC	2030-charmaine_NON-mutagen
CC(C)CCOCC(=O)OCC=C	1784-charmaine_NON-mutagen
C[C@H](C[N+](C)(C)NC(=O)C(=C)C)O	406-charmaine_NON-mutagen
CCCC[C@@H](CC)COCCCN	342-charmaine_NON-mutagen
CC(C)OC(=O)CC(=O)OC(C)C	2099-charmaine_NON-mutagen
C1Cc2c(cccn2)c2c1scn2	4367-charmaine_NON-mutagen
[O-][N+](=O)c1c(C(F)(F)F)cccc1	3218-charmaine_NON-mutagen
[O-][N+](=O)c1cccc(C(F)(F)F)c1	3875-charmaine_NON-mutagen
[O-][N+](=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@H]2O	240-charmaine_NON-mutagen
OC(=O)CN(CC(=O)O)CC(=O)O	67-charmaine_NON-mutagen
C[C@H](CN(C[C@@H](C)O)C[C@@H](C)O)O	2454-charmaine_NON-mutagen
OC(CC(=O)O)(CC(=O)O)C(=O)O	945-charmaine_NON-mutagen
O[C@@H]1C[C@](C[C@H](O)[C@H]1O)(C(=O)O)O	608-charmaine_NON-mutagen
CC(C)Nc1c2ccccc2ns1	966-charmaine_NON-mutagen
CC(=O)c1ccccc1NCSC	2058-charmaine_NON-mutagen
Cc1cc(ccc1/N=C/N(C)C)Cl	235-charmaine_NON-mutagen
CN(C)C(=O)Nc1ccc(cc1)Cl	4146-charmaine_NON-mutagen
CCNS(=O)(=O)c1ccc(C)cc1	3604-charmaine_NON-mutagen
NCCNC(=O)c1ccc(cn1)Cl	1744-charmaine_NON-mutagen
OCC(=O)N(c1ccc(cc1)Cl)O	2343-charmaine_NON-mutagen
CCNc1nc(Cl)nc(NCC)n1	2456-charmaine_NON-mutagen
CC(C)(C)CC(C)(CC(C)(C)C)S	784-charmaine_NON-mutagen
CCCCC(CCC)(CCCC)S	577-charmaine_NON-mutagen
[O-][N+](=O)c1cccc(S(=O)(=O)O)c1	957-charmaine_NON-mutagen
[O-][N+](=O)c1ccccc1S(=O)(=O)O	2961-charmaine_NON-mutagen
[O-][N+](=O)c1ccc(cc1)S(=O)(=O)O	4001-charmaine_NON-mutagen
CCCCOCCOCCSC#N	3396-charmaine_NON-mutagen
CCCC[C@@H](CC)COS(=O)(=O)O	343-charmaine_NON-mutagen
CCC(=O)Nc1ccc(c(c1)Cl)Cl	4145-charmaine_NON-mutagen
CC(=O)N(c1ccc(c(c1)Cl)Cl)O	475-charmaine_NON-mutagen
COc1c(C(=O)O)c(ccc1Cl)Cl	754-charmaine_NON-mutagen
OC(=O)COc1ccc(Cl)cc1Cl	2091-charmaine_NON-mutagen
CCC(=O)n1c(=O)c(c(cn1)Cl)Cl	690-charmaine_NON-mutagen
Cc1cc(c(S(=O)(=O)O)cc1Cl)N	137-charmaine_NON-mutagen
Nc1cc(Cl)cc(S(=O)(=O)O)c1O	30-charmaine_NON-mutagen
Cc1c(c2nccnc2)ssc1=S	509-charmaine_NON-mutagen
Brc1ccc(cc1)c1ccccc1	1123-charmaine_NON-mutagen
Brc1cc(c2ccccc2)ccc1	1144-charmaine_NON-mutagen
Brc1ccccc1c1ccccc1	1366-charmaine_NON-mutagen
NC(=N)c1cc2ccc(Br)cc2[nH]1	3589-charmaine_NON-mutagen
Nc1c(Cl)c(C(=O)O)nc(Cl)c1Cl	81-charmaine_NON-mutagen
OCCOc1c(Cl)cc(c(c1)Cl)Cl	158-charmaine_NON-mutagen
CC(C)(C(=O)Nc1ccccc1)Br	1497-charmaine_NON-mutagen
CN(Cc1ccccc1)C(=O)CBr	2693-charmaine_NON-mutagen
[O-][N+](=O)c1c(O)c(cc(Cl)c1Cl)Cl	1076-charmaine_NON-mutagen
CCOC(=O)CNC(=O)C(C)(C)Br	3256-charmaine_NON-mutagen
CCOP(=S)(OCC)SCSCC	3963-charmaine_NON-mutagen
[O-][N+](=O)c1cc(c(Cl)c(Cl)c1Cl)Cl	2676-charmaine_NON-mutagen
C=Cc1c(Cl)c(c(Cl)c(Cl)c1Cl)Cl	173-charmaine_NON-mutagen
N#Cc1cc([N+](=O)[O-])c(c(c1)I)O	1483-charmaine_NON-mutagen
Oc1c2ncccc2c(Cl)cc1I	2411-charmaine_NON-mutagen
CCc1c(Br)c(c(Br)c(Br)c1Br)Br	925-charmaine_NON-mutagen
O=C1c2ccccc2c2c1cccc2	2956-charmaine_NON-mutagen
c1cc2ccc3cccnc3c2nc1	3903-charmaine_NON-mutagen
C(=Cc1ccccc1)c1ccccc1	99-charmaine_NON-mutagen
NC1c2ccccc2c2c1cccc2	3585-charmaine_NON-mutagen
O=C(c1ccccc1)c1ccccc1	4174-charmaine_NON-mutagen
O=Cc1cc(c2ccccc2)ccc1	4252-charmaine_NON-mutagen
Cc1ccc(Cc2ccccc2)cc1	2797-charmaine_NON-mutagen
c1ccc2c(c1)Oc1c(O2)cccc1	492-charmaine_NON-mutagen
O=C1C=CC(=O)C(=C1)c1ccccc1	3814-charmaine_NON-mutagen
COc1ccccc1c1ccccc1	1372-charmaine_NON-mutagen
C1C[n+]2c(c3[n+]1cccc3)cccc2	103-charmaine_NON-mutagen
NN(c1ccccc1)c1ccccc1	2125-charmaine_NON-mutagen
Nc1ccc(cc1)Nc1ccccc1	3296-charmaine_NON-mutagen
Oc1c2ccoc2nc2ccccc12	3164-charmaine_NON-mutagen
ONc1cc(c2ccccc2)ccc1	1136-charmaine_NON-mutagen
Oc1cc(Nc2ccccc2)ccc1	3292-charmaine_NON-mutagen
O=c1oc2c3c(ccc2cc1)occ3	1519-charmaine_NON-mutagen
